Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,State,City,Product_ID,Product_Name,Category,Sub_Category,Sales,Quantity,Discount,Profit,Shipping_Cost,Payment_Mode,Order_Priority
ORD-10902,2024-06-21,2024-06-23,CUST-897,Customer_245,Consumer,South,Texas,Miami,PROD-5710,Printer,Furniture,Tables,1458.82,2,0.01,277.18,22.82,Credit Card,Medium
ORD-10903,2024-06-22,2024-06-24,CUST-341,Customer_77,Consumer,South,Illinois,Los Angeles,PROD-1328,Storage Box,Technology,Storage,1848.7,9,0.0,369.74,42.75,UPI,Low
ORD-10904,2024-06-23,2024-06-25,CUST-350,Customer_159,Corporate,West,Florida,Los Angeles,PROD-6579,Monitor,Technology,Chairs,2349.34,1,0.04,375.89,74.47,COD,Low
ORD-10905,2024-06-24,2024-06-26,CUST-976,Customer_98,Corporate,Central,Florida,Houston,PROD-5228,Monitor,Furniture,Storage,4895.7,2,0.1,489.57,66.13,Credit Card,Medium
ORD-10906,2024-06-25,2024-06-27,CUST-104,Customer_102,Home Office,Central,Illinois,New York City,PROD-7794,Phone,Office Supplies,Storage,903.33,2,0.09,99.37,29.24,Credit Card,Medium
ORD-10907,2024-06-26,2024-06-28,CUST-218,Customer_132,Home Office,South,Texas,Houston,PROD-1120,Office Chair,Furniture,Storage,1819.54,6,0.39,-345.71,78.67,UPI,Medium
ORD-10908,2024-06-27,2024-06-29,CUST-900,Customer_102,Consumer,South,Texas,New York City,PROD-7749,Printer,Office Supplies,Accessories,3660.66,7,0.12,292.85,58.15,UPI,High
ORD-10909,2024-06-28,2024-06-30,CUST-473,Customer_19,Corporate,Central,Texas,Miami,PROD-1964,Phone,Office Supplies,Chairs,4821.52,3,0.05,723.23,9.68,COD,High
ORD-10910,2024-06-29,2024-07-01,CUST-164,Customer_82,Corporate,Central,California,Los Angeles,PROD-5224,Monitor,Technology,Storage,820.59,9,0.22,-16.41,7.64,COD,Low
ORD-10911,2024-06-30,2024-07-02,CUST-245,Customer_279,Corporate,West,Illinois,New York City,PROD-4675,Printer,Technology,Tables,1175.53,5,0.34,-164.57,17.63,Credit Card,Medium
ORD-10912,2024-07-01,2024-07-03,CUST-323,Customer_129,Home Office,East,Texas,Miami,PROD-6694,Storage Box,Furniture,Accessories,1167.19,5,0.27,-81.7,59.59,Credit Card,Medium
ORD-10913,2024-07-02,2024-07-04,CUST-338,Customer_89,Corporate,South,Florida,Los Angeles,PROD-3076,Phone,Office Supplies,Tables,153.61,4,0.12,12.29,18.78,Credit Card,High
ORD-10914,2024-07-03,2024-07-05,CUST-276,Customer_213,Consumer,Central,New York,New York City,PROD-7865,Phone,Office Supplies,Tables,3040.37,9,0.22,-60.81,43.36,COD,Medium
ORD-10915,2024-07-04,2024-07-06,CUST-878,Customer_143,Consumer,South,New York,Houston,PROD-6643,Office Chair,Furniture,Storage,3369.98,8,0.29,-303.3,11.99,UPI,Low
ORD-10916,2024-07-05,2024-07-07,CUST-952,Customer_65,Home Office,South,Texas,Houston,PROD-9524,Laptop,Furniture,Tables,3032.5,4,0.29,-272.92,74.07,COD,Medium
ORD-10917,2024-07-06,2024-07-08,CUST-381,Customer_76,Home Office,Central,New York,Houston,PROD-6249,Storage Box,Furniture,Chairs,403.05,4,0.27,-28.21,30.8,UPI,High
ORD-10918,2024-07-07,2024-07-09,CUST-162,Customer_199,Corporate,West,New York,Miami,PROD-2316,Storage Box,Technology,Tables,392.69,2,0.35,-58.9,73.11,COD,Low
ORD-10919,2024-07-08,2024-07-10,CUST-316,Customer_143,Home Office,South,California,Houston,PROD-2196,Phone,Furniture,Storage,1091.41,9,0.35,-163.71,75.87,COD,Low
ORD-10920,2024-07-09,2024-07-11,CUST-953,Customer_93,Consumer,West,Florida,Chicago,PROD-4170,Phone,Furniture,Tables,1486.96,3,0.23,-44.61,5.46,UPI,Medium
ORD-10921,2024-07-10,2024-07-12,CUST-926,Customer_224,Corporate,Central,Florida,Los Angeles,PROD-1355,Office Chair,Office Supplies,Accessories,3943.39,4,0.17,118.3,39.81,COD,Low
ORD-10922,2024-07-11,2024-07-13,CUST-894,Customer_291,Consumer,East,California,Miami,PROD-1028,Laptop,Furniture,Accessories,838.98,7,0.26,-50.34,6.85,COD,Medium
ORD-10923,2024-07-12,2024-07-14,CUST-788,Customer_102,Corporate,East,California,Houston,PROD-2013,Storage Box,Office Supplies,Accessories,268.26,8,0.33,-34.87,73.15,Credit Card,Medium
ORD-10924,2024-07-13,2024-07-15,CUST-560,Customer_267,Home Office,South,New York,Los Angeles,PROD-3024,Monitor,Office Supplies,Phones,2000.24,8,0.0,400.05,43.88,UPI,High
ORD-10925,2024-07-14,2024-07-16,CUST-709,Customer_110,Corporate,Central,Illinois,New York City,PROD-9490,Desk,Technology,Accessories,2111.14,4,0.4,-422.23,10.62,UPI,Low
ORD-10926,2024-07-15,2024-07-17,CUST-204,Customer_265,Corporate,West,New York,Houston,PROD-6839,Desk,Furniture,Accessories,2281.99,7,0.07,296.66,13.27,Credit Card,Medium
ORD-10927,2024-07-16,2024-07-18,CUST-198,Customer_3,Consumer,South,California,Los Angeles,PROD-6791,Laptop,Furniture,Phones,4143.17,1,0.19,41.43,33.76,UPI,Medium
ORD-10928,2024-07-17,2024-07-19,CUST-610,Customer_85,Consumer,Central,Florida,Chicago,PROD-1754,Printer,Office Supplies,Accessories,535.13,6,0.35,-80.27,75.52,Credit Card,Medium
ORD-10929,2024-07-18,2024-07-20,CUST-484,Customer_282,Corporate,Central,New York,New York City,PROD-9961,Office Chair,Technology,Storage,3534.51,6,0.09,388.8,56.97,UPI,Low
ORD-10930,2024-07-19,2024-07-21,CUST-504,Customer_117,Home Office,West,Illinois,Chicago,PROD-4735,Laptop,Technology,Accessories,1722.83,6,0.19,17.23,70.07,UPI,Low
ORD-10931,2024-07-20,2024-07-22,CUST-922,Customer_221,Home Office,South,New York,Los Angeles,PROD-2238,Desk,Furniture,Accessories,1584.4,2,0.05,237.66,32.48,UPI,Low
ORD-10932,2024-07-21,2024-07-23,CUST-617,Customer_154,Consumer,Central,Texas,Chicago,PROD-2906,Phone,Office Supplies,Phones,4666.09,8,0.16,186.64,8.24,UPI,Medium
ORD-10933,2024-07-22,2024-07-24,CUST-575,Customer_153,Home Office,Central,New York,Los Angeles,PROD-8399,Desk,Furniture,Storage,1279.92,5,0.07,166.39,78.07,Credit Card,Low
ORD-10934,2024-07-23,2024-07-25,CUST-808,Customer_12,Consumer,Central,California,Los Angeles,PROD-8961,Phone,Furniture,Tables,3230.53,5,0.15,161.53,6.29,Credit Card,Medium
ORD-10935,2024-07-24,2024-07-26,CUST-962,Customer_133,Home Office,West,Florida,Chicago,PROD-5601,Office Chair,Furniture,Chairs,1411.88,2,0.15,70.59,76.07,UPI,Low
ORD-10936,2024-07-25,2024-07-27,CUST-744,Customer_293,Corporate,South,Florida,Los Angeles,PROD-2460,Phone,Furniture,Storage,2560.36,4,0.4,-512.07,32.65,COD,Low
ORD-10937,2024-07-26,2024-07-28,CUST-969,Customer_228,Consumer,South,California,Houston,PROD-8669,Laptop,Office Supplies,Tables,3942.15,9,0.4,-788.43,5.76,Credit Card,Medium
ORD-10938,2024-07-27,2024-07-29,CUST-870,Customer_271,Consumer,South,Texas,Los Angeles,PROD-2416,Phone,Technology,Storage,4414.53,9,0.05,662.18,56.69,UPI,Low
ORD-10939,2024-07-28,2024-07-30,CUST-536,Customer_43,Corporate,South,California,Miami,PROD-8766,Printer,Furniture,Tables,4201.55,6,0.29,-378.14,78.54,Credit Card,Medium
ORD-10940,2024-07-29,2024-07-31,CUST-122,Customer_21,Consumer,East,New York,Los Angeles,PROD-2428,Laptop,Furniture,Tables,2931.79,9,0.02,527.72,77.42,COD,Low
ORD-10941,2024-07-30,2024-08-01,CUST-664,Customer_107,Home Office,East,California,Miami,PROD-5378,Office Chair,Furniture,Storage,1281.64,4,0.01,243.51,17.07,COD,Low
ORD-10942,2024-07-31,2024-08-02,CUST-776,Customer_117,Home Office,South,California,Los Angeles,PROD-8529,Laptop,Furniture,Phones,3323.11,1,0.04,531.7,18.59,COD,Low
ORD-10943,2024-08-01,2024-08-03,CUST-813,Customer_124,Consumer,West,Texas,Los Angeles,PROD-5474,Printer,Technology,Storage,3564.03,2,0.39,-677.17,47.42,UPI,Low
ORD-10944,2024-08-02,2024-08-04,CUST-557,Customer_281,Home Office,East,New York,Chicago,PROD-4071,Office Chair,Technology,Storage,102.93,1,0.38,-18.53,52.8,UPI,High
ORD-10945,2024-08-03,2024-08-05,CUST-182,Customer_292,Consumer,Central,Illinois,Houston,PROD-1555,Desk,Technology,Tables,2224.09,8,0.08,266.89,60.46,COD,Medium
ORD-10946,2024-08-04,2024-08-06,CUST-244,Customer_203,Corporate,East,Illinois,Houston,PROD-9547,Printer,Technology,Chairs,4224.15,9,0.06,591.38,18.58,Credit Card,High
ORD-10947,2024-08-05,2024-08-07,CUST-184,Customer_51,Consumer,Central,Florida,New York City,PROD-2563,Office Chair,Furniture,Tables,2473.46,6,0.1,247.35,76.93,Credit Card,Low
ORD-10948,2024-08-06,2024-08-08,CUST-177,Customer_271,Corporate,South,California,Chicago,PROD-2040,Monitor,Office Supplies,Accessories,1591.31,2,0.21,-15.91,52.91,COD,Low
ORD-10949,2024-08-07,2024-08-09,CUST-556,Customer_277,Home Office,East,Florida,Chicago,PROD-3686,Phone,Technology,Storage,4365.4,6,0.23,-130.96,68.53,UPI,Medium
ORD-10950,2024-08-08,2024-08-10,CUST-977,Customer_141,Corporate,West,Texas,Houston,PROD-3553,Laptop,Technology,Storage,821.61,9,0.09,90.38,45.5,Credit Card,Medium
ORD-10951,2024-08-09,2024-08-11,CUST-100,Customer_275,Home Office,East,Illinois,Chicago,PROD-2779,Office Chair,Furniture,Phones,1071.9,3,0.3,-107.19,36.07,Credit Card,Medium
ORD-10952,2024-08-10,2024-08-12,CUST-150,Customer_290,Consumer,East,California,Houston,PROD-1075,Laptop,Furniture,Tables,3452.49,9,0.12,276.2,78.29,Credit Card,Medium
ORD-10953,2024-08-11,2024-08-13,CUST-784,Customer_52,Home Office,East,Texas,Chicago,PROD-5326,Phone,Furniture,Phones,1794.56,2,0.37,-305.08,48.66,UPI,Low
ORD-10954,2024-08-12,2024-08-14,CUST-816,Customer_27,Consumer,South,Texas,Los Angeles,PROD-6835,Office Chair,Furniture,Storage,3579.43,5,0.26,-214.77,70.02,COD,Medium
ORD-10955,2024-08-13,2024-08-15,CUST-871,Customer_157,Consumer,West,California,Houston,PROD-6057,Desk,Office Supplies,Tables,830.63,2,0.17,24.92,76.5,UPI,High
ORD-10956,2024-08-14,2024-08-16,CUST-545,Customer_239,Corporate,East,Texas,Houston,PROD-3349,Monitor,Office Supplies,Tables,1298.73,7,0.32,-155.85,55.65,Credit Card,Medium
ORD-10957,2024-08-15,2024-08-17,CUST-548,Customer_156,Corporate,West,California,Miami,PROD-3773,Monitor,Technology,Accessories,825.4,9,0.33,-107.3,46.17,COD,Medium
ORD-10958,2024-08-16,2024-08-18,CUST-980,Customer_291,Corporate,South,California,Chicago,PROD-3262,Printer,Office Supplies,Accessories,4766.91,7,0.12,381.35,5.26,UPI,High
ORD-10959,2024-08-17,2024-08-19,CUST-587,Customer_136,Corporate,Central,New York,Chicago,PROD-4229,Office Chair,Technology,Chairs,2056.75,5,0.14,123.4,8.0,COD,High
ORD-10960,2024-08-18,2024-08-20,CUST-899,Customer_144,Home Office,East,Florida,Houston,PROD-1392,Phone,Technology,Accessories,1719.24,4,0.37,-292.27,20.06,Credit Card,High
ORD-10961,2024-08-19,2024-08-21,CUST-133,Customer_106,Home Office,West,Texas,Los Angeles,PROD-2108,Office Chair,Office Supplies,Tables,120.3,4,0.07,15.64,18.95,UPI,High
ORD-10962,2024-08-20,2024-08-22,CUST-447,Customer_158,Home Office,West,Texas,Los Angeles,PROD-5362,Laptop,Technology,Accessories,809.42,8,0.02,145.7,24.11,COD,Medium
ORD-10963,2024-08-21,2024-08-23,CUST-194,Customer_146,Consumer,South,New York,Los Angeles,PROD-6188,Storage Box,Furniture,Chairs,2134.62,1,0.18,42.69,27.87,UPI,High
ORD-10964,2024-08-22,2024-08-24,CUST-171,Customer_2,Home Office,East,New York,Chicago,PROD-9802,Office Chair,Technology,Storage,389.09,5,0.32,-46.69,32.0,Credit Card,Low
ORD-10965,2024-08-23,2024-08-25,CUST-650,Customer_77,Home Office,Central,New York,Miami,PROD-6057,Monitor,Furniture,Accessories,2578.16,2,0.31,-283.6,36.54,COD,Medium
ORD-10966,2024-08-24,2024-08-26,CUST-253,Customer_132,Home Office,West,Illinois,Houston,PROD-4998,Monitor,Office Supplies,Tables,2302.33,9,0.37,-391.4,12.41,Credit Card,Low
ORD-10967,2024-08-25,2024-08-27,CUST-349,Customer_90,Corporate,East,Illinois,New York City,PROD-9864,Monitor,Office Supplies,Storage,3847.48,7,0.21,-38.47,8.18,COD,Medium
ORD-10968,2024-08-26,2024-08-28,CUST-773,Customer_263,Home Office,Central,Illinois,Miami,PROD-7566,Desk,Technology,Tables,3316.02,8,0.04,530.56,55.55,Credit Card,Medium
ORD-10969,2024-08-27,2024-08-29,CUST-537,Customer_108,Consumer,West,California,New York City,PROD-4677,Office Chair,Furniture,Storage,2257.44,6,0.24,-90.3,45.3,Credit Card,Low
ORD-10970,2024-08-28,2024-08-30,CUST-217,Customer_74,Corporate,West,Texas,Miami,PROD-6796,Printer,Technology,Tables,1162.07,9,0.31,-127.83,38.31,UPI,High
ORD-10971,2024-08-29,2024-08-31,CUST-870,Customer_39,Consumer,Central,Florida,Los Angeles,PROD-7363,Office Chair,Office Supplies,Accessories,3647.97,6,0.04,583.68,52.58,Credit Card,High
ORD-10972,2024-08-30,2024-09-01,CUST-990,Customer_159,Home Office,Central,California,Chicago,PROD-9123,Storage Box,Technology,Accessories,3553.92,7,0.07,462.01,67.08,UPI,Low
ORD-10973,2024-08-31,2024-09-02,CUST-405,Customer_71,Corporate,South,Texas,New York City,PROD-9222,Monitor,Technology,Chairs,808.82,7,0.0,161.76,37.08,Credit Card,High
ORD-10974,2024-09-01,2024-09-03,CUST-367,Customer_241,Consumer,East,Texas,Miami,PROD-8690,Laptop,Furniture,Storage,4578.02,9,0.24,-183.12,53.08,Credit Card,Medium
ORD-10975,2024-09-02,2024-09-04,CUST-153,Customer_298,Home Office,East,New York,Chicago,PROD-2400,Monitor,Office Supplies,Chairs,368.81,8,0.35,-55.32,76.52,Credit Card,Medium
ORD-10976,2024-09-03,2024-09-05,CUST-335,Customer_36,Consumer,South,New York,New York City,PROD-5071,Office Chair,Technology,Phones,322.44,1,0.27,-22.57,67.97,COD,Medium
ORD-10977,2024-09-04,2024-09-06,CUST-488,Customer_84,Consumer,West,California,Houston,PROD-9808,Desk,Furniture,Accessories,977.38,4,0.39,-185.7,36.95,UPI,High
ORD-10978,2024-09-05,2024-09-07,CUST-833,Customer_263,Consumer,Central,New York,Miami,PROD-3786,Phone,Technology,Storage,4551.83,7,0.03,773.81,53.35,COD,High
ORD-10979,2024-09-06,2024-09-08,CUST-862,Customer_172,Home Office,Central,Texas,Houston,PROD-8169,Office Chair,Furniture,Chairs,2623.99,8,0.36,-419.84,18.28,UPI,Low
ORD-10980,2024-09-07,2024-09-09,CUST-924,Customer_173,Home Office,Central,New York,Los Angeles,PROD-1870,Office Chair,Furniture,Chairs,3950.31,7,0.33,-513.54,47.04,Credit Card,Medium
ORD-10981,2024-09-08,2024-09-10,CUST-500,Customer_47,Consumer,West,Illinois,Houston,PROD-5196,Printer,Technology,Phones,1177.82,3,0.13,82.45,78.6,COD,Low
ORD-10982,2024-09-09,2024-09-11,CUST-723,Customer_141,Corporate,Central,New York,Houston,PROD-3739,Desk,Office Supplies,Chairs,2476.6,4,0.39,-470.55,43.87,UPI,High
ORD-10983,2024-09-10,2024-09-12,CUST-866,Customer_118,Corporate,Central,Texas,Miami,PROD-1940,Storage Box,Office Supplies,Tables,1823.53,7,0.12,145.88,74.57,Credit Card,Low
ORD-10984,2024-09-11,2024-09-13,CUST-402,Customer_277,Home Office,South,California,Los Angeles,PROD-1340,Phone,Furniture,Accessories,4147.75,8,0.36,-663.64,35.55,UPI,High
ORD-10985,2024-09-12,2024-09-14,CUST-306,Customer_214,Home Office,West,Florida,Houston,PROD-8422,Monitor,Office Supplies,Chairs,161.89,7,0.35,-24.28,79.91,UPI,Medium
ORD-10986,2024-09-13,2024-09-15,CUST-328,Customer_220,Home Office,East,New York,Chicago,PROD-5133,Laptop,Furniture,Chairs,1257.02,6,0.3,-125.7,48.44,Credit Card,Medium
ORD-10987,2024-09-14,2024-09-16,CUST-952,Customer_26,Home Office,South,Texas,New York City,PROD-1659,Office Chair,Office Supplies,Phones,805.24,9,0.23,-24.16,8.17,COD,High
ORD-10988,2024-09-15,2024-09-17,CUST-677,Customer_9,Home Office,South,Florida,Houston,PROD-4457,Storage Box,Technology,Tables,4302.99,9,0.05,645.45,49.01,Credit Card,High
ORD-10989,2024-09-16,2024-09-18,CUST-174,Customer_271,Corporate,East,Florida,Los Angeles,PROD-3975,Phone,Office Supplies,Chairs,2364.34,7,0.21,-23.64,25.59,COD,High
ORD-10990,2024-09-17,2024-09-19,CUST-534,Customer_10,Home Office,South,Illinois,Houston,PROD-1453,Laptop,Furniture,Accessories,2050.89,8,0.14,123.05,7.44,UPI,Medium
ORD-10991,2024-09-18,2024-09-20,CUST-202,Customer_121,Consumer,West,Florida,New York City,PROD-9184,Storage Box,Furniture,Accessories,2274.94,6,0.32,-272.99,66.56,UPI,High
ORD-10992,2024-09-19,2024-09-21,CUST-521,Customer_125,Consumer,Central,Texas,Los Angeles,PROD-6442,Desk,Office Supplies,Chairs,4861.03,1,0.3,-486.1,25.68,UPI,Medium
ORD-10993,2024-09-20,2024-09-22,CUST-803,Customer_170,Corporate,West,Texas,Miami,PROD-1818,Desk,Technology,Tables,4258.82,1,0.36,-681.41,64.74,COD,Low
ORD-10994,2024-09-21,2024-09-23,CUST-863,Customer_72,Consumer,East,New York,Los Angeles,PROD-5868,Phone,Furniture,Accessories,3546.53,6,0.01,673.84,26.62,Credit Card,Medium
ORD-10995,2024-09-22,2024-09-24,CUST-837,Customer_152,Corporate,East,New York,Miami,PROD-1012,Monitor,Furniture,Accessories,1487.87,2,0.32,-178.54,19.57,COD,Low
ORD-10996,2024-09-23,2024-09-25,CUST-905,Customer_208,Corporate,South,New York,Los Angeles,PROD-8727,Laptop,Furniture,Tables,867.61,8,0.38,-156.17,78.05,UPI,Medium
ORD-10997,2024-09-24,2024-09-26,CUST-405,Customer_49,Consumer,West,Florida,New York City,PROD-1920,Desk,Furniture,Tables,4611.1,1,0.32,-553.33,32.12,UPI,Medium
ORD-10998,2024-09-25,2024-09-27,CUST-197,Customer_154,Home Office,West,Florida,New York City,PROD-5920,Phone,Furniture,Chairs,2144.22,2,0.05,321.63,50.1,Credit Card,High
ORD-10999,2024-09-26,2024-09-28,CUST-949,Customer_293,Consumer,East,Illinois,Los Angeles,PROD-3418,Desk,Technology,Storage,1429.84,8,0.03,243.07,50.75,COD,Medium
ORD-11000,2024-09-27,2024-09-29,CUST-897,Customer_68,Consumer,West,New York,Houston,PROD-7475,Desk,Office Supplies,Phones,2381.06,6,0.01,452.4,47.04,UPI,High
ORD-11001,2024-09-28,2024-09-30,CUST-434,Customer_50,Corporate,East,California,New York City,PROD-3017,Storage Box,Technology,Storage,4593.34,2,0.25,-229.67,73.6,COD,High
ORD-11002,2024-09-29,2024-10-01,CUST-958,Customer_152,Consumer,West,Illinois,Miami,PROD-8957,Storage Box,Technology,Storage,1965.98,2,0.25,-98.3,55.58,COD,High
ORD-11003,2024-09-30,2024-10-02,CUST-534,Customer_19,Corporate,West,California,Miami,PROD-5792,Desk,Furniture,Accessories,2835.07,7,0.39,-538.66,35.28,Credit Card,Medium
ORD-11004,2024-10-01,2024-10-03,CUST-546,Customer_100,Home Office,West,Florida,Chicago,PROD-7830,Printer,Technology,Tables,4024.68,5,0.16,160.99,69.68,Credit Card,High
ORD-11005,2024-10-02,2024-10-04,CUST-407,Customer_60,Home Office,East,Illinois,Miami,PROD-3434,Storage Box,Furniture,Accessories,2164.31,5,0.13,151.5,18.58,UPI,Low
ORD-11006,2024-10-03,2024-10-05,CUST-348,Customer_167,Home Office,South,Illinois,Chicago,PROD-3868,Laptop,Technology,Phones,1206.03,8,0.25,-60.3,45.82,Credit Card,Low
ORD-11007,2024-10-04,2024-10-06,CUST-265,Customer_202,Consumer,West,Texas,Los Angeles,PROD-2438,Phone,Furniture,Chairs,4972.9,7,0.33,-646.48,76.29,COD,Medium
ORD-11008,2024-10-05,2024-10-07,CUST-580,Customer_146,Corporate,East,Florida,Los Angeles,PROD-4543,Phone,Furniture,Phones,4785.03,9,0.37,-813.46,51.9,Credit Card,High
ORD-11009,2024-10-06,2024-10-08,CUST-434,Customer_164,Home Office,East,Florida,Los Angeles,PROD-2781,Monitor,Technology,Accessories,4225.22,4,0.32,-507.03,66.27,COD,Low
ORD-11010,2024-10-07,2024-10-09,CUST-641,Customer_242,Corporate,West,Illinois,Houston,PROD-7343,Laptop,Technology,Accessories,3457.45,4,0.17,103.72,54.02,UPI,Medium
ORD-11011,2024-10-08,2024-10-10,CUST-858,Customer_69,Corporate,West,Florida,Houston,PROD-3263,Laptop,Office Supplies,Accessories,1509.58,2,0.25,-75.48,67.95,COD,Medium
ORD-11012,2024-10-09,2024-10-11,CUST-205,Customer_175,Home Office,South,Illinois,Chicago,PROD-1211,Laptop,Office Supplies,Accessories,4571.39,3,0.34,-639.99,75.84,Credit Card,Medium
ORD-11013,2024-10-10,2024-10-12,CUST-662,Customer_49,Home Office,East,Texas,Miami,PROD-9699,Monitor,Office Supplies,Storage,1414.01,1,0.2,0.0,25.47,Credit Card,Medium
ORD-11014,2024-10-11,2024-10-13,CUST-180,Customer_108,Corporate,East,Illinois,Miami,PROD-7159,Laptop,Technology,Chairs,4014.01,1,0.09,441.54,17.72,UPI,Medium
ORD-11015,2024-10-12,2024-10-14,CUST-232,Customer_226,Home Office,Central,Florida,Los Angeles,PROD-8027,Office Chair,Technology,Storage,4595.38,7,0.07,597.4,41.3,Credit Card,High
ORD-11016,2024-10-13,2024-10-15,CUST-896,Customer_161,Corporate,East,Florida,New York City,PROD-1331,Monitor,Furniture,Accessories,3034.87,5,0.0,606.97,57.64,UPI,High
ORD-11017,2024-10-14,2024-10-16,CUST-237,Customer_119,Corporate,South,Illinois,Houston,PROD-7860,Phone,Office Supplies,Tables,4025.13,3,0.29,-362.26,22.04,UPI,High
ORD-11018,2024-10-15,2024-10-17,CUST-283,Customer_149,Home Office,Central,Illinois,Houston,PROD-9044,Office Chair,Furniture,Storage,3968.89,7,0.04,635.02,5.31,Credit Card,High
ORD-11019,2024-10-16,2024-10-18,CUST-500,Customer_150,Consumer,Central,Illinois,Los Angeles,PROD-9169,Monitor,Furniture,Accessories,1006.13,2,0.1,100.61,30.72,COD,Medium
ORD-11020,2024-10-17,2024-10-19,CUST-429,Customer_293,Home Office,Central,New York,Houston,PROD-9742,Desk,Furniture,Accessories,3356.23,3,0.12,268.5,77.66,UPI,Medium
ORD-11021,2024-10-18,2024-10-20,CUST-884,Customer_143,Consumer,West,Florida,Los Angeles,PROD-6720,Desk,Furniture,Chairs,512.67,1,0.22,-10.25,57.12,COD,Low
ORD-11022,2024-10-19,2024-10-21,CUST-607,Customer_160,Corporate,West,Florida,Chicago,PROD-1727,Phone,Office Supplies,Phones,2563.86,8,0.16,102.55,35.1,Credit Card,Low
ORD-11023,2024-10-20,2024-10-22,CUST-951,Customer_11,Corporate,East,New York,Miami,PROD-5975,Desk,Furniture,Storage,853.07,2,0.27,-59.71,19.44,COD,High
ORD-11024,2024-10-21,2024-10-23,CUST-168,Customer_138,Consumer,Central,Illinois,New York City,PROD-4243,Laptop,Technology,Storage,2110.93,7,0.02,379.97,31.71,COD,Medium
ORD-11025,2024-10-22,2024-10-24,CUST-645,Customer_78,Corporate,South,Texas,Miami,PROD-1648,Monitor,Technology,Storage,4173.26,9,0.05,625.99,17.74,COD,Low
ORD-11026,2024-10-23,2024-10-25,CUST-873,Customer_77,Consumer,West,Illinois,Miami,PROD-6095,Office Chair,Technology,Accessories,4936.48,6,0.2,0.0,12.97,COD,Low
ORD-11027,2024-10-24,2024-10-26,CUST-152,Customer_254,Consumer,South,Illinois,Chicago,PROD-7614,Laptop,Office Supplies,Chairs,1623.9,2,0.13,113.67,73.01,Credit Card,Low
ORD-11028,2024-10-25,2024-10-27,CUST-549,Customer_258,Corporate,South,New York,Houston,PROD-8135,Desk,Furniture,Accessories,2683.18,2,0.12,214.65,79.82,Credit Card,Low
ORD-11029,2024-10-26,2024-10-28,CUST-304,Customer_291,Consumer,West,Florida,New York City,PROD-2009,Storage Box,Office Supplies,Accessories,2580.93,9,0.03,438.76,17.31,COD,High
ORD-11030,2024-10-27,2024-10-29,CUST-225,Customer_263,Home Office,West,Illinois,Houston,PROD-2550,Office Chair,Furniture,Tables,4774.29,8,0.36,-763.89,9.09,Credit Card,Medium
ORD-11031,2024-10-28,2024-10-30,CUST-846,Customer_85,Home Office,West,Florida,Miami,PROD-9995,Laptop,Office Supplies,Chairs,2418.99,9,0.28,-193.52,29.73,Credit Card,High
ORD-11032,2024-10-29,2024-10-31,CUST-142,Customer_146,Corporate,West,California,Los Angeles,PROD-8492,Monitor,Office Supplies,Storage,3510.58,4,0.05,526.59,39.62,UPI,Low
ORD-11033,2024-10-30,2024-11-01,CUST-851,Customer_42,Corporate,Central,Florida,Miami,PROD-4401,Phone,Furniture,Phones,4612.86,4,0.03,784.19,20.36,Credit Card,Low
ORD-11034,2024-10-31,2024-11-02,CUST-982,Customer_125,Consumer,Central,Texas,Houston,PROD-8447,Laptop,Office Supplies,Storage,1898.22,2,0.39,-360.66,27.61,COD,Medium
ORD-11035,2024-11-01,2024-11-03,CUST-210,Customer_167,Consumer,Central,Texas,Miami,PROD-6424,Storage Box,Furniture,Accessories,4515.51,1,0.27,-316.09,20.07,Credit Card,Medium
ORD-11036,2024-11-02,2024-11-04,CUST-860,Customer_241,Consumer,Central,Illinois,Los Angeles,PROD-5241,Desk,Technology,Chairs,4591.41,4,0.17,137.74,63.07,Credit Card,High
ORD-11037,2024-11-03,2024-11-05,CUST-762,Customer_280,Consumer,East,Florida,Chicago,PROD-4161,Office Chair,Technology,Chairs,4656.78,8,0.28,-372.54,58.44,Credit Card,Medium
ORD-11038,2024-11-04,2024-11-06,CUST-282,Customer_188,Home Office,Central,Illinois,Houston,PROD-5155,Phone,Technology,Chairs,1388.71,2,0.3,-138.87,52.62,Credit Card,High
ORD-11039,2024-11-05,2024-11-07,CUST-947,Customer_19,Home Office,West,New York,Miami,PROD-8478,Office Chair,Office Supplies,Tables,2031.76,8,0.31,-223.49,34.04,UPI,High
ORD-11040,2024-11-06,2024-11-08,CUST-194,Customer_68,Corporate,South,Texas,Houston,PROD-9719,Phone,Technology,Storage,4358.46,1,0.19,43.58,73.18,COD,Low
ORD-11041,2024-11-07,2024-11-09,CUST-473,Customer_218,Consumer,Central,Illinois,Chicago,PROD-7617,Monitor,Furniture,Tables,1827.85,1,0.17,54.84,77.71,COD,High
ORD-11042,2024-11-08,2024-11-10,CUST-619,Customer_102,Consumer,East,New York,Miami,PROD-6660,Office Chair,Technology,Phones,3021.25,4,0.0,604.25,18.02,Credit Card,Low
ORD-11043,2024-11-09,2024-11-11,CUST-459,Customer_42,Corporate,West,Illinois,Miami,PROD-9624,Desk,Technology,Accessories,634.37,7,0.37,-107.84,21.73,Credit Card,High
